rule,idx,project,file,line,verdict,reason
INT36-C,397,libcrc,src/crckrmit.c,66,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
INT36-C,398,libcrc,src/crcsick.c,61,FP,'(uintNN_t) *ptr' dereferences ptr to a byte then widens; it is not a pointer-to-integer conversion (sqc confuses *ptr with ptr)
MEM30-C,399,libcrc,src/crc16.c,144,FP,"target 'crc_tabXX' is a file-scope static array; init writes a scalar to a global element, no stack object escapes"
MEM30-C,400,libcrc,src/crcccitt.c,157,FP,"target 'crc_tabXX' is a file-scope static array; init writes a scalar to a global element, no stack object escapes"
MEM30-C,401,libcrc,src/crcdnp.c,123,FP,"target 'crc_tabXX' is a file-scope static array; init writes a scalar to a global element, no stack object escapes"
MEM30-C,402,libcrc,src/crckrmit.c,121,FP,"target 'crc_tabXX' is a file-scope static array; init writes a scalar to a global element, no stack object escapes"
PRE06-C,403,libcrc,precalc/precalc.h,1,TP,header genuinely lacks an include guard (no #ifndef/#define)
PRE06-C,404,libcrc,test/testall.h,1,TP,header genuinely lacks an include guard (no #ifndef/#define)
PRE32-C,405,libcrc,examples/tstcrc.c,246,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,406,libcrc,examples/tstcrc.c,246,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,407,libcrc,test/testcrc.c,121,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,408,libcrc,test/testcrc.c,128,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,409,libcrc,test/testcrc.c,135,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,410,libcrc,test/testcrc.c,142,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,411,libcrc,test/testcrc.c,149,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,412,libcrc,test/testcrc.c,156,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,413,libcrc,test/testcrc.c,163,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,414,libcrc,test/testcrc.c,170,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,415,libcrc,test/testcrc.c,177,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,416,libcrc,test/testcrc.c,184,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,417,libcrc,test/testcrc.c,191,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
PRE32-C,418,libcrc,test/testcrc.c,198,FP,"PRIxNN are object-like macros from <inttypes.h>; PRE32-C targets #if/#include directives passed as macro arguments, not standard format-string macros"
STR03-C,419,libcrc,src/nmea-chk.c,72,FP,"snprintf(result, 3, ...) writes exactly 2 hex + NUL into the documented >=3-byte buffer; bounded by design"
STR31-C,420,libcrc,examples/tstcrc.c,56,FP,argc is validated before argv use (argc<2 / argc!=3 -> exit)
STR31-C,421,libcrc,precalc/precalc.c,69,FP,argc is validated before argv use (argc<2 / argc!=3 -> exit)
